Restaurant ID,Restaurant Name,Country Code,City,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes
18483082,Artistry,184,Singapore,103.86,1.3,"American, Bakery, European, Burger, Fusion",50,Dollar($),No,No,No,No,3,3.8,Yellow,Good,28
18483446,Bitters & Love,184,Singapore,103.85,1.28,Finger Food,40,Dollar($),No,No,No,No,3,3.9,Yellow,Good,35
18483252,Artichoke Cafe,184,Singapore,103.85,1.3,"Cafe, Spanish, Turkish, Greek",75,Dollar($),No,No,No,No,4,3.2,Orange,Average,33
17621616,Archie's Waeside,216,Sioux City,-96.16,42.8,"Burger, Seafood, Steak",40,Dollar($),No,No,No,No,3,3.7,Yellow,Good,100
17621696,Bob Roe's Pizza,216,Sioux City,-96.38,42.48,"American, Pizza, Bar Food",10,Dollar($),No,No,No,No,1,3.6,Yellow,Good,92
17621744,Da Kao Restaurant,216,Sioux City,-96.42,42.5,"Asian, Vegetarian, Vietnamese",10,Dollar($),No,No,No,No,1,3.8,Yellow,Good,182
17621759,Famous Dave's,216,Sioux City,-96.41,42.49,BBQ,10,Dollar($),No,No,No,No,1,3.6,Yellow,Good,76
17621763,Fuji Bay Japanese Restaurant,216,Sioux City,-96.4,42.5,"Japanese, Sushi",40,Dollar($),No,No,No,No,3,3.7,Yellow,Good,129
17621780,HuHot Mongolian Grill,216,Sioux City,-96.35,42.44,"Asian, Chinese",25,Dollar($),No,No,No,No,2,3.6,Yellow,Good,94
17621781,Hunan Palace,216,Sioux City,-96.36,42.44,Chinese,25,Dollar($),No,No,No,No,2,3.8,Yellow,Good,129
17621788,Jerry's Pizza,216,Sioux City,-96.36,42.48,Pizza,25,Dollar($),No,No,No,No,2,3.8,Yellow,Good,178
17621793,Jim's Burgers,216,Sioux City,-96.4,42.5,Burger,10,Dollar($),No,No,No,No,1,3.7,Yellow,Good,97
17621796,Johnnie Mars,216,Sioux City,-96.38,42.5,"American, Desserts, Diner",10,Dollar($),No,No,No,No,1,3.9,Yellow,Good,161
17621831,Miles Inn,216,Sioux City,-96.38,42.49,American,10,Dollar($),No,No,No,No,1,3.7,Yellow,Good,122
17621832,Milwaukee Wiener House,216,Sioux City,-96.41,42.49,"American, Fast Food",10,Dollar($),No,No,No,No,1,3.8,Yellow,Good,195
17621833,Minerva's Food & Cocktails,216,Sioux City,-96.42,42.52,"American, Seafood, Steak",40,Dollar($),No,No,No,No,3,3.7,Yellow,Good,146
17621834,Monterrey Mexican Restaurant,216,Sioux City,-96.37,42.44,Mexican,10,Dollar($),No,No,No,No,1,3.7,Yellow,Good,117
17621869,Rebos,216,Sioux City,-96.4,42.49,"Caribbean, Mexican, Cajun",25,Dollar($),No,No,No,No,2,3.8,Yellow,Good,187
17621960,Tokyo Japanese Steakhouse & Sushi Bar,216,Sioux City,-96.35,42.44,"Japanese, Steak, Sushi",40,Dollar($),No,No,No,No,3,3.9,Yellow,Good,239
17621746,Diamond Thai Cuisine,216,Sioux City,-96.41,42.5,"Asian, Thai, Vegetarian",10,Dollar($),No,No,No,No,1,4,Green,Very Good,303
17621755,El Fredo Pizza,216,Sioux City,-96.42,42.51,Pizza,40,Dollar($),No,No,No,No,3,4,Green,Very Good,280
17621946,Trattoria Fresco,216,Sioux City,-96.4,42.49,Italian,25,Dollar($),No,No,No,No,2,4,Green,Very Good,271
17621552,Kahill's Steak-Fish Chophouse,216,Sioux City,-96.41,42.49,"American, Seafood, Steak",70,Dollar($),No,No,No,No,4,3.5,Yellow,Good,58
17096140,Rumba Island Bar & Grill,216,Tampa Bay,-82.76,27.96,"BBQ, Caribbean, Seafood",25,Dollar($),No,No,No,No,2,4.6,Dark Green,Excellent,1321
17099925,Red Mesa Cantina,216,Tampa Bay,-82.64,27.77,"Latin American, Mexican, Southwestern",25,Dollar($),No,No,No,No,2,4.6,Dark Green,Excellent,1629
17092257,BellaBrava,216,Tampa Bay,-82.63,27.77,"American, Italian, Seafood",25,Dollar($),No,No,No,No,2,4.1,Green,Very Good,921
17092799,Ceviche Tapas Bar & Restaurant,216,Tampa Bay,-82.63,27.77,"Spanish, Tapas",25,Dollar($),No,No,No,No,2,4.1,Green,Very Good,986
17095222,The Moon Under Water,216,Tampa Bay,-82.63,27.78,"British, Bar Food, Sandwich",25,Dollar($),No,No,No,No,2,4.1,Green,Very Good,1020
17092293,Bern's Steak House,216,Tampa Bay,-82.48,27.93,"American, Desserts, Steak",70,Dollar($),No,No,No,No,4,4.7,Dark Green,Excellent,3157
17102241,Boca Kitchen Bar Market,216,Tampa Bay,-82.47,27.94,Breakfast,40,Dollar($),No,No,No,No,3,3.9,Yellow,Good,665
17102579,Edison: Food+Drink Lab,216,Tampa Bay,-82.47,27.94,International,70,Dollar($),No,No,No,No,4,3.9,Yellow,Good,373
17092801,Ceviche Tapas Bar & Restaurant,216,Tampa Bay,-82.49,27.94,"Breakfast, Spanish, Tapas",25,Dollar($),No,No,No,No,2,4.4,Green,Very Good,1007
17093273,Daily Eats,216,Tampa Bay,-82.48,27.94,"American, Burger",25,Dollar($),No,No,No,No,2,4.4,Green,Very Good,803
17096198,Salt Rock Grill,216,Tampa Bay,-82.84,27.85,"American, Seafood, Steak",40,Dollar($),No,No,No,No,3,4.2,Green,Very Good,1363
17095098,Mazzaro's Italian Market,216,Tampa Bay,-82.67,27.79,"Italian, Deli",10,Dollar($),No,No,No,No,1,4.9,Dark Green,Excellent,1424
17093135,Conch Republic Grill,216,Tampa Bay,-82.82,27.82,"Sandwich, Seafood, Steak",40,Dollar($),No,No,No,No,3,4.5,Dark Green,Excellent,844
17095236,Mr. Dunderbak's Biergarten and Marketplatz,216,Tampa Bay,-82.41,28.08,"European, German",40,Dollar($),No,No,No,No,3,4.9,Dark Green,Excellent,1413
17095979,Red Mesa Restaurant,216,Tampa Bay,-82.64,27.82,"Breakfast, Mexican",40,Dollar($),No,No,No,No,3,4.5,Dark Green,Excellent,1203
17099856,Datz,216,Tampa Bay,-82.49,27.92,"Desserts, Bar Food",40,Dollar($),No,No,No,No,3,4.7,Dark Green,Excellent,3074
17100307,Ella's Americana Folk Art Cafe,216,Tampa Bay,-82.45,27.99,"International, Italian, Southern",40,Dollar($),No,No,No,No,3,4.8,Dark Green,Excellent,1715
17093600,Taco Bus,216,Tampa Bay,-82.45,28,"Mexican, Vegetarian",10,Dollar($),No,No,No,No,1,4.5,Dark Green,Excellent,1868
17100547,The Refinery,216,Tampa Bay,-82.46,27.99,"Seafood, Steak",40,Dollar($),No,No,No,No,3,4,Green,Very Good,875
17093124,Columbia Restaurant,216,Tampa Bay,-82.44,27.96,"Cuban, Spanish",40,Dollar($),No,No,No,No,3,4.4,Green,Very Good,1746
16608059,1918 Bistro & Grill,14,Tanunda,138.97,-34.52,"Modern Australian, Australian",30,Dollar($),No,No,No,No,3,4.4,Green,Very Good,339
16605194,Pig and Whistle,14,Trentham East,144.41,-37.4,Australian,20,Dollar($),No,No,No,No,2,4.1,Green,Very Good,87
17678243,Buffalo Wild Wings,216,Valdosta,-83.32,30.85,Bar Food,25,Dollar($),No,No,No,No,2,3.4,Orange,Average,98
17678043,El Toreo Mexican Restaurant,216,Valdosta,-83.32,30.84,Mexican,25,Dollar($),No,No,No,No,2,3.1,Orange,Average,83
17677978,306 North Restaurant,216,Valdosta,-83.28,30.83,"Seafood, Southern",40,Dollar($),No,No,No,No,3,3.9,Yellow,Good,231
17677988,Austins Cattle Co,216,Valdosta,-83.32,30.82,"Burger, Seafood, Steak",40,Dollar($),No,No,No,No,3,3.7,Yellow,Good,216
17678231,Beijing Cafe,216,Valdosta,-83.32,30.84,"Asian, Chinese, Thai",35,Dollar($),No,No,No,No,3,3.8,Yellow,Good,185
17677990,Bleu Cafe,216,Valdosta,-83.28,30.83,"Pizza, Sandwich",25,Dollar($),No,No,No,No,2,3.7,Yellow,Good,185
17677991,Bleu Pub,216,Valdosta,-83.28,30.83,"Burger, Bar Food, Vegetarian",10,Dollar($),No,No,No,No,1,3.8,Yellow,Good,281
17678307,Bubba Jax Crab Shack,216,Valdosta,-83.31,30.82,"Fast Food, Seafood",40,Dollar($),No,No,No,No,3,3.7,Yellow,Good,137
17678276,Cheddar's Scratch Kitchen,216,Valdosta,-83.32,30.82,American,25,Dollar($),No,No,No,No,2,3.7,Yellow,Good,209
17678283,El Cazador,216,Valdosta,-83.28,30.85,Mexican,10,Dollar($),No,No,No,No,1,3.7,Yellow,Good,168
17678222,Friends Grille and Bar,216,Valdosta,-83.3,30.88,"American, Southern",25,Dollar($),No,No,No,No,2,3.9,Yellow,Good,243
17678055,Giulios Greek & Italian Restaurant,216,Valdosta,-83.29,30.84,"Greek, Italian",40,Dollar($),No,No,No,No,3,3.8,Yellow,Good,221
17678326,La Jalisco Supermercato,216,Valdosta,-83.28,30.85,Mexican,10,Dollar($),No,No,No,No,1,3.5,Yellow,Good,46
17678229,Masato Japanese,216,Valdosta,-83.31,30.85,"Japanese, Sushi",25,Dollar($),No,No,No,No,2,3.9,Yellow,Good,262
17678097,Mom & Dad's Italian Restaurant,216,Valdosta,-83.33,30.9,Italian,25,Dollar($),No,No,No,No,2,3.7,Yellow,Good,183
17678216,Mori's Japanese Steakhouse & Sushi Bar,216,Valdosta,-83.32,30.84,"Japanese, Steak, Sushi",70,Dollar($),No,No,No,No,4,3.5,Yellow,Good,208
17678233,Passage 2 India,216,Valdosta,-83.29,30.87,"Indian, Middle Eastern",25,Dollar($),No,No,No,No,2,3.8,Yellow,Good,245
17678148,Rodeo Mexican Restaurant,216,Valdosta,-83.29,30.87,Mexican,25,Dollar($),No,No,No,No,2,3.8,Yellow,Good,199
17678291,Steel Magnolias,216,Valdosta,-83.28,30.83,Southern,40,Dollar($),No,No,No,No,3,3.8,Yellow,Good,225
17678218,Smok'n Pig B-B-Q,216,Valdosta,-83.33,30.9,BBQ,25,Dollar($),No,No,No,No,2,4.1,Green,Very Good,575
17558738,Blue House Cafe,216,Vernonia,-123.2,45.86,"Coffee and Tea, Mediterranean",10,Dollar($),No,No,No,No,1,4.3,Green,Very Good,88
16608209,Anchorage Cafe Restaurant Wine Bar,14,Victor Harbor,138.62,-35.55,"Coffee and Tea, Tapas, Australian",20,Dollar($),No,No,No,No,2,3.6,Yellow,Good,96
16654702,Lake House Restaurant,37,Vineland Station,-79.38,43.19,"Italian, Mediterranean, Pizza",70,Dollar($),No,No,No,No,4,4.3,Green,Very Good,204
17697444,Masala Grill & Coffee House,216,Waterloo,-92.46,42.52,"Indian, Middle Eastern",10,Dollar($),No,No,No,No,1,3.2,Orange,Average,18
17696871,Brown Bottle The Cedar Falls,216,Waterloo,-92.45,42.55,"Italian, Pizza, Vegetarian",25,Dollar($),No,No,No,No,2,3.7,Yellow,Good,134
17696891,Four Queens Dairy Cream,216,Waterloo,-92.46,42.54,Desserts,10,Dollar($),No,No,No,No,1,3.9,Yellow,Good,190
17696901,Hong Kong Chinese Restaurant,216,Waterloo,-92.43,42.51,Chinese,10,Dollar($),No,No,No,No,1,3.8,Yellow,Good,136
17697384,HuHot Mongolian Grill,216,Waterloo,-92.43,42.51,"Asian, Chinese",25,Dollar($),No,No,No,No,2,3.7,Yellow,Good,113
17697417,J's Homestyle Cooking,216,Waterloo,-92.47,42.51,"American, Breakfast",10,Dollar($),No,No,No,No,1,3.6,Yellow,Good,69
17696918,Montage,216,Waterloo,-92.45,42.54,"American, Italian, Seafood",40,Dollar($),No,No,No,No,3,3.6,Yellow,Good,89
17696920,Mulligan's Brick Oven Grill,216,Waterloo,-92.44,42.52,"Burger, Pizza, Sandwich",25,Dollar($),No,No,No,No,2,3.6,Yellow,Good,80
17697398,Sakura,216,Waterloo,-92.43,42.51,"Japanese, Sushi",40,Dollar($),No,No,No,No,3,3.8,Yellow,Good,175
17697406,Scratch,216,Waterloo,-92.45,42.54,"Coffee and Tea, Desserts, Beverages",10,Dollar($),No,No,No,No,1,3.7,Yellow,Good,136
17696941,SOHO Sushi Bar & Deli,216,Waterloo,-92.45,42.54,"Sandwich, Sushi, Tapas",25,Dollar($),No,No,No,No,2,3.6,Yellow,Good,114
17696955,Texas Roadhouse,216,Waterloo,-92.43,42.51,"American, BBQ, Steak",25,Dollar($),No,No,No,No,2,3.6,Yellow,Good,93
17696957,Tony's La Pizzeria,216,Waterloo,-92.45,42.53,"Pizza, Sandwich",25,Dollar($),No,No,No,No,2,3.6,Yellow,Good,89
17697418,Chapala,216,Waterloo,-92.32,42.48,Mexican,25,Dollar($),No,No,No,No,2,3.6,Yellow,Good,69
17697386,Galleria de Paco,216,Waterloo,-92.34,42.49,American,40,Dollar($),No,No,No,No,3,3.6,Yellow,Good,86
17697224,Golden China,216,Waterloo,-92.36,42.46,Chinese,10,Dollar($),No,No,No,No,1,3.7,Yellow,Good,73
17697304,Rudy's Tacos,216,Waterloo,-92.38,42.5,Mexican,25,Dollar($),No,No,No,No,2,3.6,Yellow,Good,104
17697389,The Screaming Eagle,216,Waterloo,-92.34,42.5,"American, Bar Food",10,Dollar($),No,No,No,No,1,3.7,Yellow,Good,101
17697424,The Thai Bowl,216,Waterloo,-92.34,42.5,Thai,10,Dollar($),No,No,No,No,1,3.5,Yellow,Good,58
17697332,Tokyo Japanese Steak House,216,Waterloo,-92.32,42.47,"Japanese, Steak, Sushi",25,Dollar($),No,No,No,No,2,3.9,Yellow,Good,156
17694056,Theo Yianni's Authentic Greek Restaurant,216,Weirton,-80.53,40.4,"Burger, Greek, Sandwich",25,Dollar($),No,No,No,No,2,3.9,Yellow,Good,156
17559793,Fishpatrick's Crabby Cafe,216,Winchester Bay,-124.18,43.68,"Burger, Seafood, Steak",25,Dollar($),No,No,No,No,2,3.2,Orange,Average,16
16668008,Arigato Sushi,37,Yorkton,-102.46,51.21,Asian,25,Dollar($),No,No,No,No,2,3.3,Orange,Average,26
18212135,Denny's,214,Abu Dhabi,54.38,24.5,American,190,Emirati Diram(AED),No,No,No,No,4,4.6,Dark Green,Excellent,207
5704255,Famous Dave's Barbecue,214,Abu Dhabi,54.38,24.5,American,260,Emirati Diram(AED),No,Yes,No,No,4,4.6,Dark Green,Excellent,376
5701978,Pizza Di Rocco,214,Abu Dhabi,54.38,24.49,"Italian, Pizza",150,Emirati Diram(AED),Yes,Yes,No,No,3,4.4,Green,Very Good,471
5701729,Sofra Istanbul,214,Abu Dhabi,54.37,24.48,"Turkish, Arabian, Middle Eastern",70,Emirati Diram(AED),No,No,No,No,2,4.3,Green,Very Good,224
5704168,Salt,214,Abu Dhabi,54.38,24.45,"Fast Food, Burger",100,Emirati Diram(AED),No,No,No,No,3,4.2,Green,Very Good,228
18277098,Genghis Grill,214,Abu Dhabi,54.38,24.47,Asian,180,Emirati Diram(AED),No,No,No,No,4,4.6,Dark Green,Excellent,81
5701446,Olive Garden,214,Abu Dhabi,54.37,24.47,"Italian, Pizza",230,Emirati Diram(AED),No,No,No,No,4,4.1,Green,Very Good,422
5700052,Cho Gao - Crowne Plaza Abu Dhabi,214,Abu Dhabi,54.37,24.49,"Thai, Japanese, Chinese, Indonesian, Vietnamese",350,Emirati Diram(AED),Yes,Yes,No,No,4,4.4,Green,Very Good,246
5702418,Gazebo,214,Abu Dhabi,54.52,24.33,"Indian, North Indian, Mughlai, Biryani",120,Emirati Diram(AED),Yes,Yes,No,No,3,4,Green,Very Good,355
5700386,Sangeetha Vegetarian Restaurant,214,Abu Dhabi,54.36,24.49,"Indian, South Indian",60,Emirati Diram(AED),No,Yes,No,No,2,3.6,Yellow,Good,268
5704202,Hot Palayok,214,Abu Dhabi,54.37,24.48,"Filipino, Japanese, Asian",100,Emirati Diram(AED),No,Yes,No,No,3,4.5,Dark Green,Excellent,162
5701052,Applebee's,214,Abu Dhabi,54.41,24.43,"American, Mexican, Seafood",250,Emirati Diram(AED),No,Yes,No,No,4,4,Green,Very Good,205
5704118,Tikka Tonight,214,Abu Dhabi,54.51,24.36,"Pakistani, Afghani, Indian, Hyderabadi",50,Emirati Diram(AED),No,Yes,No,No,2,4,Green,Very Good,277
5701548,Bait El Khetyar,214,Abu Dhabi,54.37,24.49,"Lebanese, Arabian, Middle Eastern",70,Emirati Diram(AED),No,Yes,No,No,2,4,Green,Very Good,380
18235425,Indian By Nature,214,Abu Dhabi,54.37,24.49,Indian,80,Emirati Diram(AED),Yes,Yes,No,No,3,4.3,Green,Very Good,180
5702615,Via Delhi,214,Abu Dhabi,54.37,24.49,"Indian, North Indian, Chinese",100,Emirati Diram(AED),No,Yes,No,No,3,4,Green,Very Good,525
5703500,Punjab Grill,214,Abu Dhabi,54.49,24.41,"Indian, North Indian",330,Emirati Diram(AED),Yes,No,No,No,4,4.9,Dark Green,Excellent,216
18253896,Tamba,214,Abu Dhabi,54.36,24.49,Indian,500,Emirati Diram(AED),Yes,No,No,No,4,4.7,Dark Green,Excellent,201
5701917,P.F. Chang's,214,Abu Dhabi,54.36,24.49,Chinese,250,Emirati Diram(AED),No,No,No,No,4,4.2,Green,Very Good,435
5702574,The Cheesecake Factory,214,Abu Dhabi,54.61,24.49,"American, Desserts",200,Emirati Diram(AED),No,No,No,No,4,4.6,Dark Green,Excellent,586
202321,The Farm,214,Dubai,55.31,25.1,"Mediterranean, Italian, Thai, European",280,Emirati Diram(AED),Yes,No,No,No,3,3.9,Yellow,Good,927
206488,Maharaja Bhog,214,Dubai,55.31,25.25,"Indian, Rajasthani",90,Emirati Diram(AED),Yes,Yes,No,No,2,4.1,Green,Very Good,1448
209654,Rasoi Ghar,214,Dubai,55.3,25.25,Indian,90,Emirati Diram(AED),Yes,Yes,No,No,2,4.3,Green,Very Good,1281
18340881,Barbeque Nation,214,Dubai,55.22,25.11,"Indian, North Indian",150,Emirati Diram(AED),Yes,No,No,No,3,4.5,Dark Green,Excellent,307
18233284,Farzi Cafe,214,Dubai,55.26,25.21,"International, Indian",200,Emirati Diram(AED),Yes,No,No,No,3,4.5,Dark Green,Excellent,909
18269368,AB's Absolute Barbecues,214,Dubai,55.33,25.25,"Continental, Indian",160,Emirati Diram(AED),Yes,No,No,No,3,4.9,Dark Green,Excellent,641
18254160,Carnival By Tresind,214,Dubai,55.28,25.21,Indian,500,Emirati Diram(AED),Yes,No,No,No,4,4.9,Dark Green,Excellent,322
208939,AB's Absolute Barbecues,214,Dubai,55.18,25.11,"Indian, Continental",160,Emirati Diram(AED),Yes,No,No,No,3,4.8,Dark Green,Excellent,2510
201531,Hard Rock Cafe,214,Dubai,55.35,25.22,"American, Burger",300,Emirati Diram(AED),No,No,No,No,4,4.5,Dark Green,Excellent,1388
208965,The Coffee Club,214,Dubai,55.26,25.21,Cafe,140,Emirati Diram(AED),No,Yes,No,No,3,4.5,Dark Green,Excellent,403
208778,SALT,214,Dubai,55.21,25.17,"Fast Food, Burger",100,Emirati Diram(AED),No,No,No,No,3,4.3,Green,Very Good,1351
209703,Din Tai Fung,214,Dubai,55.2,25.12,"Asian, Chinese",160,Emirati Diram(AED),No,No,No,No,3,4.3,Green,Very Good,661
18381837,SpiceKlub,214,Dubai,55.29,25.25,"Indian, North Indian, Street Food",150,Emirati Diram(AED),Yes,No,No,No,3,4.4,Green,Very Good,281
208850,Tresind - Nassima Royal Hotel,214,Dubai,55.28,25.22,Indian,500,Emirati Diram(AED),Yes,No,No,No,4,4.9,Dark Green,Excellent,1352
210134,Grand Barbeque Buffet Restaurant,214,Dubai,55.27,25.24,"Indian, Asian",150,Emirati Diram(AED),Yes,Yes,No,No,3,4.4,Green,Very Good,552
201044,Red Lobster,214,Dubai,55.28,25.2,"Seafood, American",285,Emirati Diram(AED),No,No,No,No,3,3.2,Orange,Average,506
201340,The Cheesecake Factory,214,Dubai,55.28,25.2,"American, Desserts",270,Emirati Diram(AED),No,No,No,No,3,4.7,Dark Green,Excellent,2424
18289126,Parker's,214,Dubai,55.28,25.2,"Cafe, Burger",170,Emirati Diram(AED),No,No,No,No,3,4.3,Green,Very Good,386
202507,Applebee's,214,Dubai,55.27,25.21,"American, Mexican, Burger",250,Emirati Diram(AED),No,Yes,No,No,3,3.7,Yellow,Good,500
210139,Grub Shack,214,Dubai,55.33,25.23,"Goan, Chinese, Indian, North Indian",130,Emirati Diram(AED),Yes,Yes,No,No,3,4.3,Green,Very Good,544
5600424,Kamat,214,Sharjah,55.39,25.33,"Indian, North Indian, South Indian, Chinese",85,Emirati Diram(AED),No,Yes,No,No,3,3.9,Yellow,Good,285
5602751,Vadakkan Pepper,214,Sharjah,55.4,25.34,South Indian,70,Emirati Diram(AED),No,Yes,No,No,3,3.8,Yellow,Good,210
5600457,Gazebo,214,Sharjah,55.39,25.33,"Indian, Mughlai, South Indian, Biryani",120,Emirati Diram(AED),No,Yes,No,No,4,4.1,Green,Very Good,372
5600642,Katis Restaurant,214,Sharjah,55.38,25.33,"Indian, North Indian, Chinese",65,Emirati Diram(AED),No,No,No,No,3,4.3,Green,Very Good,316
18268134,Zaroob,214,Sharjah,55.38,25.32,Lebanese,110,Emirati Diram(AED),No,Yes,No,No,4,3.9,Yellow,Good,69
18376208,Derby,214,Sharjah,55.37,25.33,"Fast Food, American",40,Emirati Diram(AED),No,No,No,No,2,4.1,Green,Very Good,33
5600959,Nayaab Haandi,214,Sharjah,55.38,25.33,"Pakistani, Indian",100,Emirati Diram(AED),No,Yes,No,No,4,4.1,Green,Very Good,449
5600103,Najmat Lahore Restaurant,214,Sharjah,55.38,25.36,"Pakistani, Indian, Mughlai",80,Emirati Diram(AED),No,Yes,No,No,3,4.2,Green,Very Good,504
5602586,Saffron,214,Sharjah,55.38,25.35,"Pakistani, Chinese, Indian, Afghani",90,Emirati Diram(AED),No,Yes,No,No,3,4.1,Green,Very Good,192
5600961,Pizza Hut,214,Sharjah,55.37,25.31,"Fast Food, Pizza",80,Emirati Diram(AED),No,No,No,No,3,2.4,Red,Poor,154
5600960,Al Mukhtar Bakery,214,Sharjah,55.38,25.31,"Bakery, Arabian, Middle Eastern",50,Emirati Diram(AED),No,No,No,No,2,4.2,Green,Very Good,142
5601340,Aroos Damascus,214,Sharjah,55.39,25.35,"Arabian, Middle Eastern",60,Emirati Diram(AED),No,No,No,No,3,4.2,Green,Very Good,444
5600701,Nando's,214,Sharjah,55.38,25.32,"African, Portuguese",160,Emirati Diram(AED),No,Yes,No,No,4,4.2,Green,Very Good,265
5601404,Peking Chinese Restaurant,214,Sharjah,55.4,25.35,"Chinese, Thai",130,Emirati Diram(AED),No,Yes,No,No,4,3.8,Yellow,Good,227
5600556,TGI Friday's,214,Sharjah,55.39,25.33,"American, Mexican",250,Emirati Diram(AED),No,Yes,No,No,4,3.9,Yellow,Good,357
5602055,Rajasthan Al Malaki,214,Sharjah,55.45,25.29,"Indian, North Indian",60,Emirati Diram(AED),No,No,No,No,3,4.8,Dark Green,Excellent,459
5601521,Applebee's,214,Sharjah,55.37,25.3,"American, Mexican, Burger",250,Emirati Diram(AED),No,Yes,No,No,4,4.1,Green,Very Good,197
5602377,Paper Fig,214,Sharjah,55.46,25.31,"Cafe, Bakery, Desserts",150,Emirati Diram(AED),No,No,No,No,4,4.5,Dark Green,Excellent,143
5602884,Sis Burger,214,Sharjah,55.45,25.31,"Fast Food, Burger",50,Emirati Diram(AED),No,No,No,No,2,3.8,Yellow,Good,12
5602942,Crafted Blends,214,Sharjah,55.46,25.31,Cafe,110,Emirati Diram(AED),No,No,No,No,4,4.2,Green,Very Good,43
3400025,Jahanpanah,1,Agra,78.01,27.16,"North Indian, Mughlai",850,Indian Rupees(Rs.),No,No,No,No,3,3.9,Yellow,Good,140
3400341,Rangrezz Restaurant,1,Agra,0,0,"North Indian, Mughlai",700,Indian Rupees(Rs.),No,No,No,No,2,3.5,Yellow,Good,71
3400005,Time2Eat - Mama Chicken,1,Agra,78.01,27.16,North Indian,500,Indian Rupees(Rs.),No,No,No,No,2,3.6,Yellow,Good,94
3400021,Chokho Jeeman Marwari Jain Bhojanalya,1,Agra,78,27.2,Rajasthani,400,Indian Rupees(Rs.),No,No,No,No,2,4,Green,Very Good,87
3400017,Pinch Of Spice,1,Agra,78.01,27.2,"North Indian, Chinese, Mughlai",1000,Indian Rupees(Rs.),No,No,No,No,3,4.2,Green,Very Good,177
3400325,MoMo Cafe,1,Agra,0,0,"North Indian, European",2000,Indian Rupees(Rs.),No,No,No,No,4,4,Green,Very Good,45
3400059,Peshawri - ITC Mughal,1,Agra,78.04,27.16,"North Indian, Mughlai",2500,Indian Rupees(Rs.),No,No,No,No,4,4.3,Green,Very Good,133
3400060,Taj Bano - ITC Mughal,1,Agra,78.04,27.16,Mughlai,2500,Indian Rupees(Rs.),No,No,No,No,4,4,Green,Very Good,41
3400348,G Thal,1,Agra,0,0,"Rajasthani, Gujarati, Mughlai",800,Indian Rupees(Rs.),No,No,No,No,3,3.6,Yellow,Good,59
3400072,Dawat-e-Nawab - Radisson Blu,1,Agra,78.06,27.16,"North Indian, Mughlai",3600,Indian Rupees(Rs.),No,No,No,No,4,3.8,Yellow,Good,46
3400073,The Latitude - Radisson Blu,1,Agra,78.06,27.16,"North Indian, Chinese, Continental",0,Indian Rupees(Rs.),No,No,No,No,1,3.9,Yellow,Good,103
3400019,Dasaprakash Restaurant,1,Agra,78.02,27.17,"South Indian, Desserts",550,Indian Rupees(Rs.),No,No,No,No,2,4.1,Green,Very Good,121
3400033,The Charcoal Chimney,1,Agra,78.04,27.16,"North Indian, Chinese, Continental, Mughlai",1100,Indian Rupees(Rs.),No,No,No,No,3,3.4,Orange,Average,70
3400346,Sheroes Hangout,1,Agra,78.04,27.16,"Cafe, North Indian, Chinese",0,Indian Rupees(Rs.),No,No,No,No,1,4.9,Dark Green,Excellent,77
3400350,Bon Barbecue,1,Agra,0,0,"North Indian, Chinese, Continental",1500,Indian Rupees(Rs.),No,No,No,No,4,3.8,Yellow,Good,57
3400391,Chapter 1 Cafe,1,Agra,0,0,"Cafe, Italian, Mexican, North Indian, Continental",0,Indian Rupees(Rs.),No,No,No,No,1,3.9,Yellow,Good,98
3400016,Pind Balluchi,1,Agra,78.05,27.16,"North Indian, Mughlai",900,Indian Rupees(Rs.),No,No,No,No,3,3.7,Yellow,Good,175
3400105,Pizza Hut,1,Agra,78.03,27.16,"Italian, Pizza",700,Indian Rupees(Rs.),No,No,No,No,2,4.4,Green,Very Good,134
3400326,Tea'se Me - Rooftop Tea Boutique,1,Agra,0,0,"Chinese, Italian, Continental, North Indian",1000,Indian Rupees(Rs.),No,No,No,No,3,4.2,Green,Very Good,166
3400392,Thaaliwala,1,Agra,78.05,27.16,"North Indian, Fast Food",700,Indian Rupees(Rs.),No,No,No,No,2,4.1,Green,Very Good,168
111895,650 - The Global Kitchen,1,Ahmedabad,72.54,23.01,"Chinese, Italian, North Indian, Mexican, Mediterranean, Thai",900,Indian Rupees(Rs.),No,No,No,No,3,4.2,Green,Very Good,1582
110502,Patang - The Revolving Restaurant,1,Ahmedabad,72.57,23.03,"Continental, Chinese, North Indian",1800,Indian Rupees(Rs.),No,No,No,No,4,3.7,Yellow,Good,1315
18396250,Huber & Holly,1,Ahmedabad,72.51,23.04,"Ice Cream, Desserts, Continental",300,Indian Rupees(Rs.),No,Yes,No,No,1,4.5,Dark Green,Excellent,217
113702,@Mango,1,Ahmedabad,72.5,23.04,"North Indian, Continental, Mexican, Italian",800,Indian Rupees(Rs.),No,No,No,No,3,4.1,Green,Very Good,769
113433,Fozzie's Pizzaiolo,1,Ahmedabad,72.51,23.03,"Pizza, Italian, Beverages, Desserts",900,Indian Rupees(Rs.),No,Yes,No,No,3,4.3,Green,Very Good,731
18438909,La Pino'z Pizza,1,Ahmedabad,72.51,23.04,"Pizza, Italian",500,Indian Rupees(Rs.),No,Yes,No,No,2,4.4,Green,Very Good,113
